script,config,feature,category
05_leakage_check,strict_drop_both,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Mean_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_A#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_C#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,Std_Acc5_Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_1,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_2,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_3,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_4,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_5,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_6,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_7,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_8,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_9,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_10,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_11,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_12,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Standard_Deviation_13,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_1,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_2,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_3,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_4,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_5,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_6,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_7,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_8,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_9,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_10,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_11,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_12,audio:MFCC_simple
05_leakage_check,strict_drop_both,MFCC_Overall_Average_13,audio:MFCC_simple
05_leakage_check,strict_drop_both,year_mean,numeric
05_leakage_check,strict_drop_both,duration_mean,numeric
05_leakage_check,strict_drop_both,year_known_ratio,numeric
05_leakage_check,strict_drop_both,genre_rock,genre
05_leakage_check,strict_drop_both,genre_electronic,genre
05_leakage_check,strict_drop_both,genre_pop,genre
05_leakage_check,strict_drop_both,genre_alternative rock,genre
05_leakage_check,strict_drop_both,genre_hip hop,genre
05_leakage_check,strict_drop_both,genre_united states,genre
05_leakage_check,strict_drop_both,genre_house,genre
05_leakage_check,strict_drop_both,genre_jazz,genre
05_leakage_check,strict_drop_both,genre_alternative,genre
05_leakage_check,strict_drop_both,genre_indie,genre
05_leakage_check,strict_drop_both,genre_electro,genre
05_leakage_check,strict_drop_both,genre_indie rock,genre
05_leakage_check,strict_drop_both,genre_experimental,genre
05_leakage_check,strict_drop_both,genre_pop rock,genre
05_leakage_check,strict_drop_both,genre_punk,genre
05_leakage_check,strict_drop_both,genre_techno,genre
05_leakage_check,strict_drop_both,genre_folk,genre
05_leakage_check,strict_drop_both,genre_downtempo,genre
05_leakage_check,strict_drop_both,genre_ambient,genre
05_leakage_check,strict_drop_both,genre_soul,genre
05_leakage_check,strict_drop_both,genre_germany,genre
05_leakage_check,strict_drop_both,genre_electronica,genre
05_leakage_check,strict_drop_both,genre_disco,genre
05_leakage_check,strict_drop_both,genre_american,genre
05_leakage_check,strict_drop_both,genre_trance,genre
05_leakage_check,strict_drop_both,genre_synthpop,genre
05_leakage_check,strict_drop_both,genre_funk,genre
05_leakage_check,strict_drop_both,genre_world,genre
05_leakage_check,strict_drop_both,genre_blues,genre
05_leakage_check,strict_drop_both,genre_hardcore,genre
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_1,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_2,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_3,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_4,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_5,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_6,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_7,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_8,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_9,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Standard_Deviation_10,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_1,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_2,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_3,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_4,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_5,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_6,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_7,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_8,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_9,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,Area_Method_of_Moments_Overall_Average_10,audio:Area_MoM
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_1,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_2,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_3,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_4,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_5,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_6,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_7,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_8,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Standard_Deviation_9,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_1,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_2,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_3,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_4,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_5,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_6,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_7,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_8,audio:LPC
05_leakage_check,drop_year_known_ratio,LPC_Overall_Average_9,audio:LPC
05_leakage_check,drop_year_known_ratio,Spectral_Centroid_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Rolloff_Point_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Flux_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Compactness_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Variability_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Root_Mean_Square_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Fraction_Of_Low_Energy_Windows_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Zero_Crossings_Overall_Standard_Deviation_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Centroid_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Rolloff_Point_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Flux_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Compactness_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Spectral_Variability_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Root_Mean_Square_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Fraction_Of_Low_Energy_Windows_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Zero_Crossings_Overall_Average_1,audio:lowlevel
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_A#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_C#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_A#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_C#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Mean_Acc5_Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_A#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_C#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_A#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_C#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,Std_Acc5_Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,audio:marsyas
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_1,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_2,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_3,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_4,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_5,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_6,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_7,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_8,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_9,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_10,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_11,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_12,audio:MFCC_simple
05_leakage_check,drop_year_known_ratio,MFCC_Overall_Standard_Deviation_13,audio:MFCC_simple
